transaction_id,user_id,transaction_time,date,hour,dayofweek,amount,merchant_category,channel,device_type,location,is_new_device,is_foreign_ip,retry_count,merchant_risk,risk_score,status,is_fraud
T000728,U0052,2026-04-09 08:56:00,2026-04-09,8,3,69800,구독,체크카드,ATM,부산,0,0,0,0.275,15.2,승인,0
T000729,U0006,2026-04-20 06:54:00,2026-04-20,6,0,30200,구독,해외결제,Android,부산,0,0,1,0.065,13.3,승인,0
T000730,U0150,2026-05-09 17:40:00,2026-05-09,17,5,181700,카페,간편결제,Android,광주,0,0,0,0.29,19.6,승인,0
T000731,U0170,2026-05-18 09:48:00,2026-05-18,9,0,59400,교통,신용카드,Web,경기,0,0,0,0.29,20.7,승인,0
T000732,U0395,2026-03-28 06:08:00,2026-03-28,6,5,1335100,투자,해외결제,iOS,광주,0,0,0,0.275,10.0,승인,0
T000733,U0144,2026-02-16 01:04:00,2026-02-16,1,0,1404500,대출상환,체크카드,Web,대구,0,0,0,0.204,25.1,승인,0
T000734,U0400,2026-04-25 10:53:00,2026-04-25,10,5,556900,송금,신용카드,Android,부산,0,0,0,0.123,10.1,승인,0
T000735,U0104,2026-03-30 13:04:00,2026-03-30,13,0,104100,구독,계좌이체,Web,광주,0,0,3,0.243,31.6,승인,0
T000736,U0151,2026-02-06 08:33:00,2026-02-06,8,4,35100,편의점,계좌이체,Web,대구,0,0,3,0.277,30.4,승인,0
T000737,U0086,2026-04-21 12:51:00,2026-04-21,12,1,41700,온라인쇼핑,계좌이체,iOS,광주,0,0,0,0.469,26.7,승인,0
T000738,U0179,2026-03-23 21:07:00,2026-03-23,21,0,40200,카페,체크카드,Web,대전,0,0,0,0.214,16.4,승인,0
T000739,U0148,2026-01-24 16:04:00,2026-01-24,16,5,521700,대출상환,간편결제,iOS,부산,0,0,0,0.268,14.2,승인,0
T000740,U0270,2026-05-22 22:27:00,2026-05-22,22,4,36600,온라인쇼핑,계좌이체,Web,경기,0,0,0,0.212,8.8,추가인증,0
T000741,U0006,2026-04-06 16:15:00,2026-04-06,16,0,45200,편의점,신용카드,ATM,대구,0,0,0,0.145,15.8,승인,0
T000742,U0030,2026-01-25 09:55:00,2026-01-25,9,6,37500,교통,간편결제,Web,해외,0,0,2,0.306,17.8,승인,0
T000743,U0128,2026-02-09 16:09:00,2026-02-09,16,0,1931200,송금,해외결제,Web,서울,0,0,2,0.445,45.4,승인,0
T000744,U0177,2026-01-26 09:53:00,2026-01-26,9,0,170900,병원,계좌이체,Web,대전,0,0,0,0.205,12.3,승인,0
T000745,U0305,2026-01-01 08:07:00,2026-01-01,8,3,28400,구독,해외결제,ATM,서울,0,0,0,0.268,16.0,승인,0
T000746,U0022,2026-04-27 13:10:00,2026-04-27,13,0,105700,온라인쇼핑,신용카드,Android,대전,0,0,0,0.199,14.3,승인,0
T000747,U0034,2026-01-03 06:07:00,2026-01-03,6,5,559300,송금,체크카드,Android,대전,1,0,0,0.116,22.0,승인,0
T000748,U0236,2026-03-20 17:32:00,2026-03-20,17,4,192900,송금,신용카드,iOS,경기,0,0,0,0.277,21.3,승인,0
T000749,U0061,2026-05-21 20:08:00,2026-05-21,20,3,107200,온라인쇼핑,계좌이체,Android,광주,0,0,4,0.232,30.7,승인,0
T000750,U0297,2026-03-14 18:41:00,2026-03-14,18,5,128700,병원,해외결제,Android,경기,0,0,0,0.059,6.8,승인,0
T000751,U0207,2026-01-05 21:02:00,2026-01-05,21,0,90100,병원,간편결제,Android,광주,0,0,0,0.101,8.4,승인,0
T000752,U0062,2026-01-03 23:24:00,2026-01-03,23,5,13000,온라인쇼핑,체크카드,ATM,부산,0,0,2,0.163,15.4,승인,0
T000753,U0311,2026-05-06 07:40:00,2026-05-06,7,2,74400,편의점,간편결제,Android,대전,0,0,0,0.289,12.2,승인,0
T000754,U0146,2026-05-13 13:53:00,2026-05-13,13,2,130700,대출상환,해외결제,iOS,대전,0,0,0,0.038,12.1,승인,0
T000755,U0377,2026-03-27 19:45:00,2026-03-27,19,4,118300,해외결제,계좌이체,iOS,해외,1,1,0,0.272,54.5,승인,0
T000756,U0050,2026-01-14 12:12:00,2026-01-14,12,2,797900,송금,해외결제,iOS,광주,0,0,0,0.258,19.7,승인,0
T000757,U0386,2026-01-16 10:35:00,2026-01-16,10,4,42400,카페,계좌이체,Web,대전,0,0,0,0.134,15.8,보류,0
T000758,U0050,2026-01-04 11:27:00,2026-01-04,11,6,37200,병원,해외결제,ATM,해외,1,0,0,0.074,27.1,승인,0
T000759,U0362,2026-04-15 18:15:00,2026-04-15,18,2,79000,해외결제,체크카드,Web,해외,1,1,1,0.49,64.0,승인,0
T000760,U0101,2026-03-02 12:07:00,2026-03-02,12,0,79300,구독,체크카드,ATM,서울,0,0,0,0.22,13.6,승인,0
T000761,U0163,2026-03-23 22:44:00,2026-03-23,22,0,1365100,대출상환,간편결제,Web,서울,0,0,0,0.26,19.3,승인,0
T000762,U0368,2026-01-05 10:18:00,2026-01-05,10,0,17900,교육,간편결제,Android,대구,0,0,0,0.148,8.9,승인,0
T000763,U0060,2026-02-27 11:45:00,2026-02-27,11,4,35200,교육,계좌이체,ATM,대전,0,0,3,0.163,34.2,승인,0
T000764,U0084,2026-03-22 08:36:00,2026-03-22,8,6,163600,투자,체크카드,ATM,서울,0,0,0,0.193,12.0,승인,0
T000765,U0392,2026-05-10 20:20:00,2026-05-10,20,6,102900,병원,간편결제,Web,대구,0,0,1,0.156,6.3,거절,0
T000766,U0388,2026-04-05 17:32:00,2026-04-05,17,6,750300,송금,간편결제,ATM,대전,0,0,0,0.102,6.3,승인,0
T000767,U0391,2026-04-23 18:08:00,2026-04-23,18,3,283500,카페,간편결제,Web,부산,0,0,0,0.494,23.7,승인,0
T000768,U0060,2026-03-17 18:50:00,2026-03-17,18,1,49800,온라인쇼핑,해외결제,iOS,해외,0,1,0,0.304,38.0,승인,0
T000769,U0037,2026-05-22 11:43:00,2026-05-22,11,4,209600,해외결제,신용카드,iOS,해외,0,1,0,0.469,44.0,추가인증,0
T000770,U0281,2026-05-01 06:44:00,2026-05-01,6,4,36000,구독,체크카드,Android,대전,0,0,0,0.101,8.6,승인,0
T000771,U0111,2026-01-20 05:43:00,2026-01-20,5,1,329600,구독,체크카드,iOS,대구,0,0,1,0.136,27.8,승인,0
T000772,U0177,2026-03-09 20:54:00,2026-03-09,20,0,27900,교통,해외결제,Android,경기,0,0,2,0.075,8.6,승인,0
T000773,U0286,2026-01-12 19:41:00,2026-01-12,19,0,104400,송금,신용카드,ATM,광주,0,0,2,0.066,4.0,승인,0
T000774,U0353,2026-03-06 15:37:00,2026-03-06,15,4,51300,투자,간편결제,Android,경기,1,0,0,0.471,34.9,승인,0
T000775,U0176,2026-02-28 17:44:00,2026-02-28,17,5,211600,구독,해외결제,iOS,대구,0,0,1,0.084,11.8,승인,0
T000776,U0243,2026-01-14 23:23:00,2026-01-14,23,2,512300,투자,신용카드,iOS,경기,0,0,1,0.268,16.7,승인,0
T000777,U0119,2026-04-27 12:01:00,2026-04-27,12,0,87200,카페,신용카드,Android,해외,0,0,0,0.21,15.1,승인,0
T000778,U0394,2026-02-20 19:42:00,2026-02-20,19,4,56500,편의점,신용카드,Web,대구,1,0,0,0.334,37.4,추가인증,0
T000779,U0199,2026-05-18 13:41:00,2026-05-18,13,0,1237500,대출상환,계좌이체,Web,대구,0,0,0,0.168,13.4,승인,0
T000780,U0190,2026-01-12 13:49:00,2026-01-12,13,0,73300,송금,간편결제,ATM,부산,0,0,0,0.246,14.7,승인,0
T000781,U0098,2026-02-14 18:17:00,2026-02-14,18,5,199800,교통,해외결제,Android,경기,0,0,0,0.159,12.7,추가인증,0
T000782,U0278,2026-01-03 18:24:00,2026-01-03,18,5,134400,해외결제,계좌이체,iOS,해외,0,1,0,0.303,36.5,승인,0
T000783,U0110,2026-03-26 10:09:00,2026-03-26,10,3,147600,교육,체크카드,Android,해외,0,0,0,0.191,13.3,승인,0
T000784,U0358,2026-04-27 19:24:00,2026-04-27,19,0,23400,교통,계좌이체,iOS,경기,0,0,1,0.097,7.5,승인,0
T000785,U0337,2026-02-06 19:14:00,2026-02-06,19,4,158000,온라인쇼핑,신용카드,ATM,해외,0,0,3,0.069,28.1,승인,0
T000786,U0341,2026-05-24 18:20:00,2026-05-24,18,6,100500,대출상환,해외결제,iOS,경기,0,0,2,0.379,21.7,승인,0
T000787,U0205,2026-02-14 07:14:00,2026-02-14,7,5,108800,편의점,간편결제,Android,광주,0,0,2,0.289,20.9,승인,0
T000788,U0373,2026-02-19 18:20:00,2026-02-19,18,3,183000,편의점,계좌이체,Web,대전,0,0,1,0.211,12.2,승인,0
T000789,U0399,2026-03-07 18:30:00,2026-03-07,18,5,37700,편의점,간편결제,iOS,대구,0,0,1,0.324,22.8,보류,0
T000790,U0135,2026-05-11 11:59:00,2026-05-11,11,0,137700,구독,신용카드,Web,대전,0,0,1,0.336,13.6,승인,0
T000791,U0113,2026-01-31 16:07:00,2026-01-31,16,5,1559400,송금,신용카드,Web,해외,0,0,0,0.061,29.4,승인,0
T000792,U0350,2026-02-08 14:20:00,2026-02-08,14,6,57500,카페,신용카드,Android,대구,1,0,0,0.169,33.4,추가인증,0
T000793,U0393,2026-03-04 21:15:00,2026-03-04,21,2,35500,해외결제,해외결제,ATM,해외,1,1,1,0.576,61.8,승인,0
T000794,U0133,2026-01-07 21:00:00,2026-01-07,21,2,57600,병원,계좌이체,ATM,서울,0,0,0,0.256,13.6,승인,0
T000795,U0188,2026-03-11 15:17:00,2026-03-11,15,2,131400,해외결제,계좌이체,ATM,해외,0,1,0,0.261,40.7,승인,0
T000796,U0091,2026-05-23 18:33:00,2026-05-23,18,5,81900,편의점,해외결제,Web,부산,1,0,0,0.217,30.7,승인,0
T000797,U0291,2026-04-08 20:53:00,2026-04-08,20,2,111400,송금,해외결제,Web,광주,0,0,0,0.045,11.3,승인,0
T000798,U0374,2026-03-20 19:05:00,2026-03-20,19,4,52500,편의점,계좌이체,Web,부산,0,0,0,0.471,20.0,승인,0
T000799,U0066,2026-04-12 19:18:00,2026-04-12,19,6,110300,교육,간편결제,iOS,서울,1,0,0,0.178,28.7,승인,0
T000800,U0069,2026-01-15 20:49:00,2026-01-15,20,3,211400,병원,계좌이체,ATM,대구,0,0,0,0.349,24.0,승인,0
T000801,U0344,2026-01-30 16:58:00,2026-01-30,16,4,131300,교육,해외결제,iOS,대구,0,0,1,0.11,13.3,추가인증,0
T000802,U0023,2026-04-29 20:44:00,2026-04-29,20,2,19800,편의점,간편결제,iOS,경기,0,0,0,0.201,9.3,승인,0
T000803,U0184,2026-05-29 06:01:00,2026-05-29,6,4,54600,온라인쇼핑,체크카드,ATM,부산,0,0,0,0.172,7.9,승인,0
T000804,U0220,2026-04-21 08:02:00,2026-04-21,8,1,269300,해외결제,신용카드,iOS,해외,1,1,0,0.437,67.0,승인,0
T000805,U0249,2026-05-08 08:55:00,2026-05-08,8,4,17800,병원,계좌이체,Android,부산,0,0,0,0.271,15.6,승인,0
T000806,U0318,2026-03-30 18:58:00,2026-03-30,18,0,33800,병원,간편결제,iOS,대전,0,0,0,0.282,11.7,승인,0
T000807,U0098,2026-01-03 19:11:00,2026-01-03,19,5,157800,송금,계좌이체,ATM,부산,0,0,1,0.195,14.0,승인,0
T000808,U0007,2026-02-04 10:28:00,2026-02-04,10,2,312600,해외결제,해외결제,Android,해외,1,1,0,0.347,60.9,승인,0
T000809,U0098,2026-04-14 10:58:00,2026-04-14,10,1,19800,편의점,체크카드,iOS,부산,0,0,0,0.119,4.3,승인,0
T000810,U0065,2026-05-18 13:01:00,2026-05-18,13,0,321500,교통,계좌이체,iOS,경기,0,0,0,0.134,10.3,승인,0
T000811,U0252,2026-04-02 19:04:00,2026-04-02,19,3,445600,송금,간편결제,Android,경기,0,0,0,0.319,18.2,보류,0
T000812,U0019,2026-04-10 11:40:00,2026-04-10,11,4,73000,해외결제,체크카드,iOS,해외,0,1,0,0.337,44.9,추가인증,0
T000813,U0032,2026-02-19 10:29:00,2026-02-19,10,3,292800,대출상환,해외결제,ATM,경기,0,0,0,0.216,13.8,승인,0
T000814,U0020,2026-03-02 08:03:00,2026-03-02,8,0,72300,편의점,신용카드,ATM,대전,0,0,0,0.082,6.3,승인,0
T000815,U0310,2026-02-19 17:42:00,2026-02-19,17,3,814500,투자,계좌이체,Web,대구,0,0,0,0.024,7.7,승인,0
T000816,U0352,2026-02-27 08:05:00,2026-02-27,8,4,60700,투자,신용카드,iOS,해외,1,0,0,0.206,34.2,승인,0
T000817,U0280,2026-04-07 20:51:00,2026-04-07,20,1,76400,교통,체크카드,Android,서울,1,0,2,0.255,28.3,승인,0
T000818,U0104,2026-02-10 12:21:00,2026-02-10,12,1,338900,투자,신용카드,Web,서울,0,0,0,0.26,20.4,승인,0
T000819,U0168,2026-03-10 12:11:00,2026-03-10,12,1,152400,온라인쇼핑,간편결제,iOS,광주,0,0,0,0.164,8.1,승인,0
T000820,U0086,2026-05-29 19:10:00,2026-05-29,19,4,412800,카페,간편결제,iOS,해외,0,1,1,0.206,39.3,승인,0
T000821,U0118,2026-02-10 12:24:00,2026-02-10,12,1,114900,교통,신용카드,Android,해외,0,0,0,0.234,12.9,승인,0
T000822,U0321,2026-04-06 16:04:00,2026-04-06,16,0,247100,해외결제,신용카드,Android,해외,0,1,1,0.272,44.5,승인,0
T000823,U0088,2026-01-10 08:56:00,2026-01-10,8,5,36800,카페,신용카드,Web,대전,0,0,0,0.305,20.9,승인,0
T000824,U0138,2026-04-30 19:17:00,2026-04-30,19,3,80800,병원,체크카드,Android,서울,1,0,0,0.131,21.9,승인,0
T000825,U0074,2026-01-10 17:50:00,2026-01-10,17,5,119700,온라인쇼핑,체크카드,Web,대구,0,0,0,0.625,27.6,승인,0
T000826,U0301,2026-02-13 15:27:00,2026-02-13,15,4,21900,교통,해외결제,ATM,서울,0,0,0,0.212,14.2,승인,0
T000827,U0256,2026-02-14 10:30:00,2026-02-14,10,5,472500,구독,계좌이체,iOS,해외,0,1,0,0.29,34.8,승인,0
T000828,U0127,2026-02-28 05:47:00,2026-02-28,5,5,304800,교육,계좌이체,ATM,부산,0,0,0,0.114,20.5,승인,0
T000829,U0018,2026-02-01 20:07:00,2026-02-01,20,6,432100,대출상환,계좌이체,Android,대전,0,0,0,0.146,6.3,승인,0
T000830,U0269,2026-01-04 13:12:00,2026-01-04,13,6,110100,카페,계좌이체,iOS,부산,0,0,0,0.251,18.0,승인,0
T000831,U0001,2026-03-20 21:59:00,2026-03-20,21,4,68400,온라인쇼핑,해외결제,Web,대구,0,0,1,0.236,10.0,승인,0
T000832,U0208,2026-05-02 01:12:00,2026-05-02,1,5,41500,카페,간편결제,iOS,해외,0,0,1,0.321,25.3,승인,0
T000833,U0092,2026-01-07 12:43:00,2026-01-07,12,2,86400,편의점,해외결제,iOS,부산,0,0,0,0.189,15.6,승인,0
T000834,U0214,2026-05-25 07:29:00,2026-05-25,7,0,38200,교육,간편결제,ATM,부산,1,0,0,0.23,35.2,승인,0
T000835,U0182,2026-05-15 08:25:00,2026-05-15,8,4,321900,대출상환,해외결제,Web,서울,1,0,0,0.363,38.6,승인,0
T000836,U0217,2026-03-30 17:01:00,2026-03-30,17,0,32000,카페,신용카드,Web,대전,0,0,2,0.242,17.3,승인,0
T000837,U0196,2026-05-01 07:39:00,2026-05-01,7,4,190300,교육,간편결제,ATM,대전,0,0,1,0.288,12.5,승인,0
T000838,U0168,2026-02-14 13:06:00,2026-02-14,13,5,33600,병원,체크카드,Android,경기,0,0,0,0.119,11.8,승인,0
T000839,U0344,2026-02-10 15:39:00,2026-02-10,15,1,17000,교통,계좌이체,Web,서울,0,0,0,0.097,4.1,승인,0
T000840,U0375,2026-02-06 06:05:00,2026-02-06,6,4,64200,구독,체크카드,iOS,부산,0,0,2,0.383,15.3,승인,0
T000841,U0400,2026-01-21 13:37:00,2026-01-21,13,2,149500,온라인쇼핑,해외결제,ATM,대전,0,0,0,0.244,18.4,승인,0
T000842,U0068,2026-05-10 08:19:00,2026-05-10,8,6,68400,카페,해외결제,ATM,대전,0,0,0,0.148,6.8,승인,0
T000843,U0134,2026-03-03 13:05:00,2026-03-03,13,1,38600,교통,체크카드,iOS,대전,0,0,3,0.073,24.4,승인,0
T000844,U0026,2026-05-28 10:30:00,2026-05-28,10,3,108400,교통,계좌이체,Android,경기,0,0,0,0.351,13.7,승인,0
T000845,U0100,2026-01-08 07:30:00,2026-01-08,7,3,92400,대출상환,계좌이체,Android,해외,0,0,0,0.387,17.1,승인,0
T000846,U0245,2026-04-17 07:28:00,2026-04-17,7,4,92600,교육,해외결제,ATM,대구,0,0,0,0.222,14.5,보류,0
T000847,U0004,2026-02-12 19:46:00,2026-02-12,19,3,142800,병원,간편결제,Android,해외,1,1,0,0.234,54.1,승인,0
T000848,U0073,2026-03-18 13:47:00,2026-03-18,13,2,27200,교통,계좌이체,Web,해외,0,0,0,0.184,15.9,추가인증,0
T000849,U0001,2026-05-02 22:33:00,2026-05-02,22,5,51100,온라인쇼핑,간편결제,ATM,대구,0,0,0,0.133,13.8,승인,0
T000850,U0186,2026-03-01 13:12:00,2026-03-01,13,6,47600,교통,신용카드,Web,대구,0,0,0,0.133,4.7,승인,0
T000851,U0298,2026-02-20 13:12:00,2026-02-20,13,4,295800,편의점,간편결제,ATM,대전,0,0,0,0.123,8.9,승인,0
T000852,U0039,2026-03-16 18:17:00,2026-03-16,18,0,187000,카페,계좌이체,ATM,해외,0,1,1,0.101,35.3,승인,0
T000853,U0040,2026-04-11 14:24:00,2026-04-11,14,5,94000,해외결제,간편결제,iOS,해외,0,1,0,0.471,44.9,승인,0
T000854,U0179,2026-04-30 16:52:00,2026-04-30,16,3,13300,교육,계좌이체,ATM,해외,0,0,0,0.405,25.4,승인,0
T000855,U0151,2026-05-13 16:44:00,2026-05-13,16,2,119900,해외결제,신용카드,ATM,해외,0,1,1,0.236,34.0,추가인증,0
T000856,U0323,2026-02-11 16:11:00,2026-02-11,16,2,362100,송금,신용카드,iOS,해외,0,0,0,0.295,13.0,추가인증,0
T000857,U0212,2026-02-27 16:41:00,2026-02-27,16,4,250200,투자,계좌이체,ATM,서울,0,0,0,0.404,19.0,승인,0
T000858,U0032,2026-04-12 21:59:00,2026-04-12,21,6,59500,온라인쇼핑,체크카드,Web,대구,0,0,1,0.181,10.8,승인,0
T000859,U0354,2026-01-06 15:29:00,2026-01-06,15,1,351700,대출상환,신용카드,iOS,경기,0,0,0,0.295,13.5,승인,0
T000860,U0041,2026-02-24 19:02:00,2026-02-24,19,1,129400,송금,계좌이체,ATM,서울,0,0,1,0.446,21.1,보류,0
T000861,U0257,2026-01-11 10:13:00,2026-01-11,10,6,774100,투자,신용카드,iOS,서울,0,0,0,0.232,17.5,승인,0
T000862,U0207,2026-03-03 16:10:00,2026-03-03,16,1,39500,편의점,체크카드,Android,대구,1,0,0,0.16,32.7,승인,0
T000863,U0007,2026-04-07 09:56:00,2026-04-07,9,1,1218300,투자,계좌이체,Web,부산,0,0,0,0.327,16.4,승인,0
T000864,U0390,2026-04-03 08:32:00,2026-04-03,8,4,76900,교육,계좌이체,Android,대전,0,0,1,0.292,21.7,승인,0
T000865,U0201,2026-04-25 10:55:00,2026-04-25,10,5,741000,송금,계좌이체,Web,경기,0,0,2,0.063,12.0,승인,0
T000866,U0062,2026-03-22 16:34:00,2026-03-22,16,6,150300,카페,해외결제,Android,경기,0,0,0,0.331,15.8,승인,0
T000867,U0306,2026-02-04 20:35:00,2026-02-04,20,2,693000,대출상환,계좌이체,Android,광주,0,0,0,0.242,16.8,거절,0
T000868,U0144,2026-05-14 15:27:00,2026-05-14,15,3,526000,대출상환,계좌이체,Android,부산,1,0,0,0.415,37.3,승인,0
T000869,U0376,2026-03-02 08:40:00,2026-03-02,8,0,60000,구독,신용카드,ATM,서울,0,0,1,0.426,17.4,승인,0
T000870,U0079,2026-03-06 07:21:00,2026-03-06,7,4,10700,병원,간편결제,Web,서울,0,0,3,0.237,37.6,승인,0
T000871,U0237,2026-01-05 14:06:00,2026-01-05,14,0,169000,구독,계좌이체,iOS,광주,0,0,0,0.057,3.3,승인,0
T000872,U0294,2026-01-20 16:50:00,2026-01-20,16,1,463700,송금,계좌이체,ATM,서울,0,0,0,0.413,19.8,승인,0
T000873,U0377,2026-02-22 04:14:00,2026-02-22,4,6,41100,교육,해외결제,ATM,해외,1,0,0,0.309,42.2,승인,0
T000874,U0250,2026-05-11 11:30:00,2026-05-11,11,0,17900,병원,간편결제,iOS,대전,0,0,0,0.169,12.1,승인,0
T000875,U0218,2026-05-20 06:24:00,2026-05-20,6,2,79300,대출상환,계좌이체,Android,부산,0,0,0,0.088,12.3,보류,0
T000876,U0262,2026-03-19 19:03:00,2026-03-19,19,3,22100,카페,신용카드,ATM,서울,0,0,1,0.19,18.5,승인,0
T000877,U0064,2026-03-05 16:10:00,2026-03-05,16,3,207500,해외결제,체크카드,iOS,해외,0,1,0,0.318,43.0,승인,0
T000878,U0046,2026-03-15 18:06:00,2026-03-15,18,6,52400,교통,해외결제,ATM,대구,0,0,0,0.236,18.4,승인,0
T000879,U0085,2026-02-15 20:54:00,2026-02-15,20,6,107800,병원,신용카드,Android,광주,0,0,2,0.161,16.0,승인,0
T000880,U0084,2026-02-07 13:11:00,2026-02-07,13,5,166800,구독,체크카드,Android,대전,0,0,0,0.458,24.2,거절,0
T000881,U0176,2026-02-26 16:42:00,2026-02-26,16,3,73200,병원,계좌이체,iOS,서울,0,0,0,0.048,9.1,승인,0
T000882,U0336,2026-03-14 20:09:00,2026-03-14,20,5,275600,송금,간편결제,Android,해외,0,0,0,0.278,16.7,거절,0
T000883,U0135,2026-02-15 10:10:00,2026-02-15,10,6,79600,편의점,계좌이체,iOS,부산,0,0,0,0.123,13.8,승인,0
T000884,U0117,2026-01-09 19:39:00,2026-01-09,19,4,34000,카페,해외결제,iOS,해외,0,0,0,0.244,15.6,승인,0
T000885,U0273,2026-02-13 18:33:00,2026-02-13,18,4,88500,송금,체크카드,Android,대전,0,0,1,0.34,13.4,승인,0
T000886,U0204,2026-04-11 21:08:00,2026-04-11,21,5,118200,구독,간편결제,iOS,대전,0,0,0,0.073,8.0,승인,0
T000887,U0299,2026-03-23 12:05:00,2026-03-23,12,0,222500,카페,간편결제,Web,부산,0,0,0,0.204,17.1,승인,0
T000888,U0069,2026-05-30 19:47:00,2026-05-30,19,5,95800,편의점,계좌이체,Web,경기,1,0,4,0.03,37.2,승인,0
T000889,U0379,2026-04-06 13:44:00,2026-04-06,13,0,248900,투자,체크카드,Android,대전,1,0,0,0.31,29.0,승인,0
T000890,U0332,2026-01-01 07:04:00,2026-01-01,7,3,134100,편의점,체크카드,Web,부산,0,0,0,0.201,17.9,승인,0
T000891,U0379,2026-01-28 13:11:00,2026-01-28,13,2,126800,송금,계좌이체,iOS,대구,0,0,0,0.42,15.8,승인,0
T000892,U0124,2026-02-26 09:06:00,2026-02-26,9,3,65500,교통,간편결제,Web,서울,1,0,0,0.056,24.0,승인,0
T000893,U0204,2026-03-19 15:59:00,2026-03-19,15,3,47500,온라인쇼핑,간편결제,iOS,광주,1,0,0,0.205,34.4,승인,0
T000894,U0390,2026-04-24 16:07:00,2026-04-24,16,4,802400,대출상환,해외결제,ATM,해외,0,0,0,0.565,28.0,승인,0
T000895,U0169,2026-03-13 09:11:00,2026-03-13,9,4,293400,송금,간편결제,Web,서울,0,0,0,0.186,17.5,승인,0
T000896,U0062,2026-04-30 13:04:00,2026-04-30,13,3,75000,해외결제,계좌이체,Android,해외,0,1,2,0.351,38.8,승인,0
T000897,U0164,2026-01-02 11:22:00,2026-01-02,11,4,678500,투자,계좌이체,iOS,해외,0,0,0,0.279,10.4,승인,0
T000898,U0358,2026-02-14 19:10:00,2026-02-14,19,5,182800,편의점,간편결제,Android,부산,0,0,3,0.072,21.0,승인,0
T000899,U0266,2026-04-26 17:07:00,2026-04-26,17,6,72100,카페,해외결제,Android,광주,1,0,0,0.139,32.1,승인,0
T000900,U0067,2026-01-11 12:02:00,2026-01-11,12,6,123100,교통,신용카드,iOS,경기,0,0,0,0.176,9.4,승인,0
T000901,U0001,2026-01-01 09:10:00,2026-01-01,9,3,296900,투자,간편결제,iOS,부산,0,0,1,0.199,16.7,승인,0
T000902,U0123,2026-05-05 18:18:00,2026-05-05,18,1,1358500,송금,해외결제,Android,대전,0,0,0,0.256,17.5,승인,0
T000903,U0259,2026-04-16 18:05:00,2026-04-16,18,3,555600,대출상환,체크카드,iOS,광주,0,0,1,0.54,29.1,승인,0
T000904,U0255,2026-01-16 06:13:00,2026-01-16,6,4,352100,대출상환,간편결제,Android,대전,0,0,2,0.251,15.5,승인,0
T000905,U0028,2026-02-06 19:33:00,2026-02-06,19,4,55800,온라인쇼핑,해외결제,iOS,해외,0,0,0,0.421,18.3,승인,0
T000906,U0320,2026-01-27 00:13:00,2026-01-27,0,1,55100,구독,간편결제,Android,대전,0,0,0,0.255,34.6,승인,0
T000907,U0075,2026-01-25 18:46:00,2026-01-25,18,6,372100,투자,체크카드,ATM,광주,0,0,1,0.104,8.6,승인,0
T000908,U0078,2026-05-09 18:28:00,2026-05-09,18,5,272100,해외결제,체크카드,ATM,해외,0,1,0,0.512,46.1,승인,0
T000909,U0145,2026-01-27 16:53:00,2026-01-27,16,1,34200,병원,해외결제,Android,대전,0,0,0,0.241,16.9,승인,0
T000910,U0110,2026-02-05 21:48:00,2026-02-05,21,3,24700,카페,해외결제,Android,부산,0,0,0,0.073,6.1,승인,0
T000911,U0290,2026-03-08 12:27:00,2026-03-08,12,6,68400,병원,계좌이체,iOS,해외,0,0,0,0.374,21.2,승인,0
T000912,U0388,2026-01-08 08:30:00,2026-01-08,8,3,129600,카페,체크카드,iOS,서울,0,0,0,0.306,13.5,승인,0
T000913,U0291,2026-02-01 17:18:00,2026-02-01,17,6,104300,편의점,해외결제,iOS,서울,1,0,0,0.184,23.6,승인,0
T000914,U0065,2026-05-26 08:09:00,2026-05-26,8,1,40500,온라인쇼핑,체크카드,iOS,서울,0,0,0,0.324,12.1,추가인증,0
T000915,U0201,2026-04-27 07:52:00,2026-04-27,7,0,321400,투자,체크카드,iOS,부산,0,0,0,0.113,7.1,승인,0
