login_id,user_id,login_time,ip_addr,device_id,os_version,country,login_success,is_attack_ip,is_account_takeover
L001197,U0390,2026-01-22 09:39:00,121.231.194.102,DEV-0390-0,macOS 14,KR,1,0,0
L001198,U0147,2026-01-22 09:48:00,211.1.162.235,DEV-0147-1,iOS 17.4,KR,1,0,0
L001199,U0273,2026-01-22 10:18:00,211.104.105.67,DEV-0273-0,iOS 16.6,KR,1,0,0
L001200,U0294,2026-01-22 10:42:00,211.159.146.242,DEV-0294-0,Android 13,KR,1,0,0
L001201,U0393,2026-01-22 11:23:00,211.32.253.25,DEV-0393-0,Android 14,KR,1,0,0
L001202,U0220,2026-01-22 11:26:00,121.200.122.73,DEV-0220-1,Windows 11,KR,1,0,0
L001203,U0027,2026-01-22 11:29:00,121.176.174.34,DEV-0027-0,Android 13,KR,1,0,0
L001204,U0304,2026-01-22 12:08:00,211.100.128.168,DEV-0304-0,Windows 11,KR,1,0,0
L001205,U0226,2026-01-22 12:12:00,211.108.129.76,DEV-0226-1,Windows 11,KR,1,0,0
L001206,U0340,2026-01-22 12:17:00,45.28.56.242,BOT-9382,Android 13,해외,0,1,0
L001207,U0165,2026-01-22 12:18:00,211.142.114.119,DEV-0165-0,Android 13,KR,1,0,0
L001208,U0212,2026-01-22 12:47:00,211.40.14.248,DEV-0212-0,Android 13,KR,1,0,0
L001209,U0338,2026-01-22 13:04:00,211.31.12.155,DEV-0338-0,iOS 16.6,KR,1,0,0
L001210,U0097,2026-01-22 13:22:00,211.37.81.98,DEV-0097-0,Android 13,KR,0,0,0
L001211,U0074,2026-01-22 13:24:00,121.178.133.152,DEV-0074-0,iOS 17.4,KR,1,0,0
L001212,U0306,2026-01-22 14:27:00,211.151.28.79,DEV-0306-1,iOS 17.4,KR,1,0,0
L001213,U0374,2026-01-22 14:46:00,211.126.214.57,DEV-0374-0,iOS 16.6,KR,1,0,0
L001214,U0341,2026-01-22 14:51:00,211.112.41.87,DEV-0341-0,Windows 11,KR,1,0,0
L001215,U0101,2026-01-22 15:00:00,211.56.141.235,DEV-0101-0,iOS 16.6,KR,1,0,0
L001216,U0253,2026-01-22 15:03:00,211.128.169.30,DEV-0253-1,iOS 16.6,KR,1,0,0
L001217,U0246,2026-01-22 15:18:00,211.50.111.87,DEV-0246-new,Windows 11,KR,1,0,0
L001218,U0011,2026-01-22 15:19:00,211.182.161.127,DEV-0011-0,Android 13,KR,1,0,0
L001219,U0374,2026-01-22 15:31:00,211.126.214.57,DEV-0374-0,iOS 16.6,KR,1,0,0
L001220,U0184,2026-01-22 15:34:00,45.221.206.209,BOT-6744,macOS 14,해외,0,1,0
L001221,U0311,2026-01-22 15:47:00,211.154.13.167,DEV-0311-1,Windows 11,KR,1,0,0
L001222,U0268,2026-01-22 15:49:00,211.165.56.152,DEV-0268-0,Windows 11,KR,1,0,0
L001223,U0370,2026-01-22 16:04:00,211.92.2.54,DEV-0370-0,Windows 11,KR,1,0,0
L001224,U0272,2026-01-22 16:19:00,211.120.72.51,DEV-0272-0,Android 14,KR,1,0,0
L001225,U0170,2026-01-22 16:29:00,211.154.120.60,DEV-0170-0,Windows 11,KR,1,0,0
L001226,U0102,2026-01-22 16:34:00,211.89.219.82,DEV-0102-0,macOS 14,KR,1,0,0
L001227,U0380,2026-01-22 16:35:00,121.62.54.101,DEV-0380-0,macOS 14,KR,1,0,0
L001228,U0312,2026-01-22 16:47:00,211.118.93.113,DEV-0312-0,macOS 14,KR,1,0,0
L001229,U0360,2026-01-22 16:59:00,211.46.24.36,DEV-0360-0,Windows 11,KR,1,0,0
L001230,U0290,2026-01-22 17:03:00,211.197.168.132,DEV-0290-new,Android 13,KR,1,0,0
L001231,U0146,2026-01-22 17:07:00,211.130.114.206,DEV-0146-0,Android 14,KR,1,0,0
L001232,U0393,2026-01-22 17:23:00,121.152.24.188,DEV-0393-0,Android 14,KR,1,0,0
L001233,U0319,2026-01-22 18:01:00,211.146.113.80,DEV-0319-0,iOS 16.6,KR,1,0,0
L001234,U0114,2026-01-22 18:10:00,121.89.108.72,DEV-0114-0,Windows 11,KR,1,0,0
L001235,U0200,2026-01-22 18:14:00,211.149.161.202,DEV-0200-0,iOS 16.6,KR,1,0,0
L001236,U0079,2026-01-22 19:34:00,45.221.206.209,BOT-7556,iOS 17.4,해외,0,1,0
L001237,U0262,2026-01-22 19:44:00,211.19.21.216,DEV-0262-0,iOS 16.6,해외,1,0,0
L001238,U0130,2026-01-22 21:12:00,211.86.189.43,DEV-0130-0,iOS 17.4,KR,1,0,0
L001239,U0303,2026-01-22 21:52:00,211.109.139.173,DEV-0303-0,Android 14,KR,1,0,0
L001240,U0062,2026-01-22 22:15:00,45.118.238.244,BOT-9882,Android 14,해외,0,1,0
L001241,U0283,2026-01-22 22:27:00,211.49.42.188,DEV-0283-0,Android 14,KR,1,0,0
L001242,U0226,2026-01-22 22:42:00,211.108.129.76,DEV-0226-1,Windows 11,KR,1,0,0
L001243,U0101,2026-01-22 23:04:00,211.56.141.235,DEV-0101-new,Windows 11,KR,1,0,0
L001244,U0194,2026-01-22 23:23:00,45.204.251.172,BOT-6678,Android 14,해외,0,1,0
L001245,U0352,2026-01-22 23:32:00,211.37.147.36,DEV-0352-0,Android 14,KR,1,0,0
L001246,U0304,2026-01-22 23:34:00,211.100.128.168,DEV-0304-0,Windows 11,KR,1,0,0
L001247,U0098,2026-01-22 23:44:00,211.219.115.78,DEV-0098-0,Android 13,KR,1,0,0
L001248,U0205,2026-01-22 23:48:00,211.43.202.219,DEV-0205-0,Android 14,KR,1,0,0
L001249,U0363,2026-01-22 23:58:00,121.166.152.51,DEV-0363-0,macOS 14,KR,1,0,0
L001250,U0122,2026-01-23 01:07:00,121.153.14.30,DEV-0122-0,Android 14,KR,1,0,0
L001251,U0347,2026-01-23 03:50:00,211.100.33.249,DEV-0347-0,iOS 16.6,KR,1,0,0
L001252,U0176,2026-01-23 03:56:00,211.8.211.16,DEV-0176-1,iOS 17.4,KR,1,0,0
L001253,U0341,2026-01-23 06:42:00,211.112.41.87,DEV-0341-new,iOS 16.6,KR,1,0,0
L001254,U0276,2026-01-23 06:53:00,211.252.221.126,DEV-0276-1,iOS 16.6,KR,1,0,0
L001255,U0195,2026-01-23 07:31:00,211.240.215.210,DEV-0195-0,iOS 16.6,KR,1,0,0
L001256,U0030,2026-01-23 08:48:00,211.163.55.170,DEV-0030-0,Android 13,KR,1,0,0
L001257,U0169,2026-01-23 09:43:00,211.230.203.128,DEV-0169-0,Windows 11,해외,1,0,0
L001258,U0180,2026-01-23 09:49:00,211.150.80.70,DEV-0180-0,iOS 17.4,KR,1,0,0
L001259,U0273,2026-01-23 09:56:00,211.104.105.67,DEV-0273-1,macOS 14,KR,1,0,0
L001260,U0117,2026-01-23 10:07:00,211.162.226.94,DEV-0117-1,Android 14,해외,1,0,0
L001261,U0268,2026-01-23 10:07:00,211.165.56.152,DEV-0268-1,Android 13,KR,1,0,0
L001262,U0373,2026-01-23 10:14:00,121.200.122.73,DEV-0373-0,macOS 14,KR,1,0,0
L001263,U0340,2026-01-23 10:24:00,45.28.56.242,BOT-8565,iOS 16.6,해외,0,1,0
L001264,U0268,2026-01-23 10:32:00,45.139.47.15,BOT-2268,iOS 17.4,해외,0,1,0
L001265,U0297,2026-01-23 10:38:00,211.54.182.162,DEV-0297-0,iOS 16.6,KR,1,0,0
L001266,U0209,2026-01-23 11:04:00,45.54.174.245,BOT-6415,iOS 17.4,해외,0,1,0
L001267,U0133,2026-01-23 11:16:00,211.70.15.38,DEV-0133-0,Android 13,KR,1,0,0
L001268,U0029,2026-01-23 11:31:00,211.103.94.165,DEV-0029-0,Android 14,KR,1,0,0
L001269,U0195,2026-01-23 11:33:00,211.240.215.210,DEV-0195-0,iOS 16.6,KR,1,0,0
L001270,U0049,2026-01-23 12:05:00,211.126.29.197,DEV-0049-0,macOS 14,KR,1,0,0
L001271,U0216,2026-01-23 12:05:00,211.200.0.200,DEV-0216-1,macOS 14,KR,1,0,0
L001272,U0348,2026-01-23 12:15:00,211.72.76.199,DEV-0348-1,iOS 17.4,KR,1,0,0
L001273,U0079,2026-01-23 12:34:00,45.221.206.209,BOT-6653,Android 14,해외,0,1,0
L001274,U0302,2026-01-23 12:51:00,211.143.12.50,DEV-0302-0,iOS 16.6,KR,1,0,0
L001275,U0113,2026-01-23 13:04:00,211.114.151.148,DEV-0113-0,Android 13,KR,1,0,0
L001276,U0062,2026-01-23 13:14:00,45.118.238.244,BOT-6669,macOS 14,해외,0,1,0
L001277,U0227,2026-01-23 13:27:00,211.149.81.10,DEV-0227-0,macOS 14,KR,1,0,0
L001278,U0124,2026-01-23 14:04:00,211.240.165.168,DEV-0124-0,Android 13,KR,1,0,0
L001279,U0268,2026-01-23 14:05:00,211.165.56.152,DEV-0268-new,iOS 17.4,KR,1,0,0
L001280,U0147,2026-01-23 14:11:00,211.1.162.235,DEV-0147-new,iOS 17.4,KR,1,0,0
L001281,U0163,2026-01-23 14:31:00,211.59.15.230,DEV-0163-1,iOS 17.4,KR,1,0,0
L001282,U0146,2026-01-23 14:40:00,211.130.114.206,DEV-0146-0,Android 14,KR,1,0,0
L001283,U0346,2026-01-23 15:26:00,211.95.37.126,DEV-0346-0,iOS 17.4,KR,1,0,0
L001284,U0131,2026-01-23 15:32:00,211.185.188.115,DEV-0131-0,iOS 17.4,KR,1,0,0
L001285,U0070,2026-01-23 16:00:00,211.196.42.38,DEV-0070-new,Windows 11,KR,1,0,0
L001286,U0024,2026-01-23 16:19:00,211.247.230.209,DEV-0024-1,macOS 14,KR,1,0,0
L001287,U0010,2026-01-23 16:38:00,45.54.174.245,BOT-9086,Android 13,해외,0,1,0
L001288,U0314,2026-01-23 17:31:00,211.247.187.135,DEV-0314-new,Android 14,KR,1,0,0
L001289,U0239,2026-01-23 17:54:00,211.152.20.251,DEV-0239-1,Android 13,KR,1,0,0
L001290,U0069,2026-01-23 17:55:00,211.230.200.52,DEV-0069-0,iOS 17.4,KR,1,0,0
L001291,U0117,2026-01-23 18:02:00,211.162.226.94,DEV-0117-0,iOS 17.4,KR,1,0,0
L001292,U0307,2026-01-23 18:28:00,211.24.110.230,DEV-0307-0,Windows 11,KR,1,0,0
L001293,U0375,2026-01-23 18:35:00,121.153.29.179,DEV-0375-0,iOS 16.6,KR,1,0,0
L001294,U0224,2026-01-23 18:53:00,211.26.107.148,DEV-0224-new,Android 13,KR,1,0,0
L001295,U0365,2026-01-23 19:23:00,211.31.129.7,DEV-0365-0,Android 14,KR,1,0,0
L001296,U0231,2026-01-23 19:40:00,121.211.200.110,DEV-0231-0,Android 13,KR,1,0,0
L001297,U0011,2026-01-23 19:42:00,45.54.174.245,BOT-4299,Android 14,해외,0,1,0
L001298,U0354,2026-01-23 19:44:00,121.98.109.53,DEV-0354-0,iOS 16.6,KR,1,0,0
L001299,U0367,2026-01-23 19:47:00,211.21.154.116,DEV-0367-0,iOS 16.6,KR,1,0,0
L001300,U0289,2026-01-23 19:53:00,121.55.48.142,DEV-0289-0,Android 13,KR,1,0,0
L001301,U0057,2026-01-23 20:35:00,211.155.99.100,DEV-0057-0,iOS 16.6,KR,1,0,0
L001302,U0331,2026-01-23 20:47:00,211.132.42.176,DEV-0331-0,Android 13,KR,1,0,0
L001303,U0186,2026-01-23 21:48:00,211.189.250.1,DEV-0186-0,Android 14,KR,1,0,0
L001304,U0071,2026-01-23 21:52:00,211.251.214.174,DEV-0071-0,Android 13,KR,1,0,0
L001305,U0079,2026-01-23 22:02:00,45.221.206.209,BOT-1422,Android 13,해외,0,1,0
L001306,U0229,2026-01-23 22:10:00,211.152.229.19,DEV-0229-0,Android 13,해외,1,0,0
L001307,U0381,2026-01-23 22:42:00,211.247.114.152,DEV-0381-0,Windows 11,KR,1,0,0
L001308,U0390,2026-01-23 22:54:00,45.54.174.245,BOT-8324,Windows 11,해외,0,1,0
L001309,U0280,2026-01-23 22:59:00,45.55.40.164,BOT-8974,Android 13,해외,0,1,0
L001310,U0216,2026-01-23 23:09:00,211.200.0.200,DEV-0216-1,macOS 14,KR,1,0,0
L001311,U0322,2026-01-23 23:58:00,211.3.91.35,DEV-0322-0,macOS 14,KR,1,0,0
L001312,U0210,2026-01-24 01:55:00,45.76.196.27,BOT-6163,Windows 11,해외,0,1,0
L001313,U0281,2026-01-24 02:32:00,45.118.238.244,BOT-5053,Windows 11,해외,0,1,0
L001314,U0151,2026-01-24 04:17:00,45.55.40.164,BOT-6936,Windows 11,해외,0,1,0
L001315,U0112,2026-01-24 05:10:00,45.76.196.27,BOT-7130,Android 13,해외,0,1,0
L001316,U0224,2026-01-24 06:14:00,211.26.107.148,DEV-0224-0,Android 13,KR,1,0,0
L001317,U0300,2026-01-24 06:38:00,211.140.95.78,DEV-0300-0,iOS 16.6,KR,1,0,0
L001318,U0022,2026-01-24 06:45:00,211.66.55.207,DEV-0022-0,iOS 17.4,KR,1,0,0
L001319,U0210,2026-01-24 06:46:00,45.76.196.27,BOT-9818,iOS 16.6,해외,0,1,0
L001320,U0112,2026-01-24 07:21:00,45.76.196.27,BOT-8529,Android 13,해외,0,1,0
L001321,U0133,2026-01-24 07:33:00,211.70.15.38,DEV-0133-0,Android 13,KR,1,0,0
L001322,U0395,2026-01-24 07:40:00,211.89.239.141,DEV-0395-0,Android 13,KR,1,0,0
L001323,U0125,2026-01-24 09:08:00,211.161.241.187,DEV-0125-1,Android 14,KR,1,0,0
L001324,U0178,2026-01-24 09:24:00,211.71.39.230,DEV-0178-0,iOS 16.6,KR,0,0,0
L001325,U0076,2026-01-24 09:35:00,45.55.40.164,BOT-1058,Android 14,해외,0,1,0
L001326,U0155,2026-01-24 09:50:00,211.194.153.168,DEV-0155-0,Android 13,KR,1,0,0
L001327,U0218,2026-01-24 10:37:00,211.30.105.109,DEV-0218-0,Android 14,KR,1,0,0
L001328,U0335,2026-01-24 11:14:00,211.235.53.146,DEV-0335-0,Android 13,KR,1,0,0
L001329,U0330,2026-01-24 11:14:00,211.252.120.102,DEV-0330-0,Android 13,KR,1,0,0
L001330,U0332,2026-01-24 11:31:00,211.47.28.208,DEV-0332-0,iOS 17.4,KR,1,0,0
L001331,U0151,2026-01-24 12:14:00,45.55.40.164,BOT-7314,Android 13,해외,0,1,0
L001332,U0136,2026-01-24 12:18:00,211.117.225.171,DEV-0136-new,Android 14,KR,1,0,0
L001333,U0289,2026-01-24 12:33:00,121.55.48.142,DEV-0289-0,Android 13,KR,1,0,0
L001334,U0062,2026-01-24 12:35:00,121.166.152.51,DEV-0062-0,Windows 11,KR,1,0,0
L001335,U0107,2026-01-24 12:48:00,211.59.106.175,DEV-0107-0,iOS 16.6,KR,1,0,0
L001336,U0062,2026-01-24 13:02:00,45.118.238.244,BOT-8992,iOS 16.6,해외,0,1,0
L001337,U0271,2026-01-24 13:03:00,45.52.221.55,BOT-7257,Android 14,해외,0,1,0
L001338,U0242,2026-01-24 13:41:00,121.122.6.3,DEV-0242-0,iOS 17.4,KR,1,0,0
L001339,U0364,2026-01-24 13:49:00,45.54.174.245,BOT-9746,iOS 16.6,해외,0,1,0
L001340,U0167,2026-01-24 14:30:00,211.247.91.194,DEV-0167-0,Android 14,KR,1,0,0
L001341,U0134,2026-01-24 14:37:00,211.218.175.182,DEV-0134-0,iOS 16.6,KR,1,0,0
L001342,U0346,2026-01-24 15:06:00,211.95.37.126,DEV-0346-0,iOS 17.4,KR,1,0,0
L001343,U0009,2026-01-24 15:23:00,211.117.86.164,DEV-0009-0,iOS 17.4,KR,1,0,0
L001344,U0345,2026-01-24 15:28:00,211.114.93.251,DEV-0345-0,iOS 16.6,KR,1,0,0
L001345,U0154,2026-01-24 15:38:00,211.170.27.241,DEV-0154-0,Windows 11,KR,1,0,0
L001346,U0176,2026-01-24 16:02:00,211.8.211.16,DEV-0176-0,iOS 16.6,KR,1,0,0
L001347,U0052,2026-01-24 16:08:00,211.235.148.145,DEV-0052-0,iOS 17.4,KR,1,0,0
L001348,U0144,2026-01-24 16:13:00,211.191.44.71,DEV-0144-0,Android 13,KR,1,0,0
L001349,U0220,2026-01-24 16:36:00,211.23.125.254,DEV-0220-0,macOS 14,KR,1,0,0
L001350,U0076,2026-01-24 16:49:00,45.55.40.164,BOT-4880,iOS 16.6,해외,0,1,0
L001351,U0049,2026-01-24 17:09:00,121.29.14.84,DEV-0049-0,macOS 14,KR,1,0,0
L001352,U0400,2026-01-24 17:21:00,211.139.135.36,DEV-0400-1,iOS 16.6,KR,1,0,0
L001353,U0273,2026-01-24 17:37:00,211.104.105.67,DEV-0273-1,macOS 14,KR,1,0,0
L001354,U0011,2026-01-24 17:45:00,121.200.122.73,DEV-0011-0,Android 13,KR,1,0,0
L001355,U0337,2026-01-24 17:47:00,211.159.16.186,DEV-0337-new,Windows 11,KR,1,0,0
L001356,U0303,2026-01-24 18:00:00,211.109.139.173,DEV-0303-0,Android 14,KR,1,0,0
L001357,U0288,2026-01-24 18:27:00,45.52.221.55,BOT-9579,Android 14,해외,0,1,0
L001358,U0351,2026-01-24 18:38:00,121.62.54.101,DEV-0351-0,Android 13,KR,1,0,0
L001359,U0150,2026-01-24 18:46:00,211.88.16.69,DEV-0150-0,Windows 11,KR,1,0,0
L001360,U0101,2026-01-24 18:56:00,211.56.141.235,DEV-0101-0,iOS 16.6,KR,1,0,0
L001361,U0388,2026-01-24 18:57:00,211.30.142.117,DEV-0388-0,iOS 16.6,KR,1,0,0
L001362,U0080,2026-01-24 19:18:00,211.216.118.219,DEV-0080-new,Android 13,KR,1,0,0
L001363,U0112,2026-01-24 19:28:00,211.53.8.30,DEV-0112-0,macOS 14,KR,1,0,0
L001364,U0284,2026-01-24 19:32:00,211.167.147.1,DEV-0284-0,iOS 16.6,KR,1,0,0
L001365,U0214,2026-01-24 19:59:00,121.56.200.100,DEV-0214-0,iOS 17.4,KR,1,0,0
L001366,U0353,2026-01-24 20:15:00,45.139.47.15,BOT-3687,Android 14,해외,0,1,0
L001367,U0312,2026-01-24 20:21:00,211.118.93.113,DEV-0312-0,macOS 14,KR,1,0,0
L001368,U0060,2026-01-24 20:51:00,211.135.90.130,DEV-0060-0,Android 14,KR,1,0,0
L001369,U0252,2026-01-24 20:52:00,211.128.181.75,DEV-0252-0,Windows 11,KR,1,0,0
L001370,U0109,2026-01-24 21:17:00,211.7.184.60,DEV-0109-0,iOS 17.4,KR,1,0,0
L001371,U0147,2026-01-24 21:20:00,211.1.162.235,DEV-0147-new,iOS 17.4,KR,1,0,0
L001372,U0303,2026-01-24 21:25:00,121.153.14.30,DEV-0303-0,Android 14,KR,1,0,0
L001373,U0385,2026-01-24 21:57:00,211.209.199.100,DEV-0385-0,iOS 16.6,KR,1,0,0
L001374,U0363,2026-01-24 22:02:00,211.182.34.149,DEV-0363-0,macOS 14,KR,1,0,0
L001375,U0041,2026-01-24 22:39:00,211.43.223.64,DEV-0041-0,Android 14,KR,1,0,0
L001376,U0112,2026-01-24 22:54:00,45.76.196.27,BOT-3510,macOS 14,해외,0,1,0
L001377,U0242,2026-01-25 00:08:00,45.76.196.27,BOT-1749,Windows 11,해외,0,1,0
L001378,U0268,2026-01-25 00:50:00,45.139.47.15,BOT-3669,Android 14,해외,0,1,0
L001379,U0151,2026-01-25 00:51:00,45.55.40.164,BOT-5072,iOS 17.4,해외,0,1,0
L001380,U0271,2026-01-25 02:01:00,45.52.221.55,BOT-2478,Android 13,해외,0,1,0
L001381,U0111,2026-01-25 02:05:00,45.54.174.245,BOT-7755,Android 13,해외,0,1,0
L001382,U0288,2026-01-25 02:22:00,45.52.221.55,BOT-1095,macOS 14,해외,0,1,0
L001383,U0030,2026-01-25 02:38:00,211.163.55.170,DEV-0030-0,Android 13,KR,1,0,0
L001384,U0039,2026-01-25 02:57:00,45.55.40.164,BOT-7530,Windows 11,해외,0,1,0
L001385,U0208,2026-01-25 03:43:00,121.146.18.104,DEV-0208-0,Windows 11,KR,1,0,0
L001386,U0300,2026-01-25 05:01:00,45.205.102.211,BOT-4845,Android 13,해외,0,1,0
L001387,U0353,2026-01-25 05:20:00,45.139.47.15,BOT-2760,iOS 17.4,해외,0,1,0
L001388,U0203,2026-01-25 05:39:00,121.55.48.142,DEV-0203-1,Android 13,KR,1,0,0
L001389,U0302,2026-01-25 06:04:00,211.143.12.50,DEV-0302-0,iOS 16.6,KR,1,0,0
L001390,U0309,2026-01-25 06:26:00,211.51.40.105,DEV-0309-0,iOS 17.4,KR,1,0,0
L001391,U0359,2026-01-25 07:16:00,211.111.204.225,DEV-0359-new,Android 13,KR,1,0,0
L001392,U0147,2026-01-25 07:26:00,211.1.162.235,DEV-0147-0,Android 14,KR,1,0,0
L001393,U0393,2026-01-25 07:31:00,211.32.253.25,DEV-0393-0,Android 14,KR,1,0,0
L001394,U0082,2026-01-25 08:06:00,211.53.56.213,DEV-0082-0,Windows 11,KR,1,0,0
L001395,U0249,2026-01-25 08:37:00,211.22.128.41,DEV-0249-new,iOS 16.6,해외,1,0,0
L001396,U0364,2026-01-25 08:40:00,45.54.174.245,BOT-4706,macOS 14,해외,0,1,0
L001397,U0300,2026-01-25 09:20:00,211.140.95.78,DEV-0300-0,iOS 16.6,KR,1,0,0
L001398,U0362,2026-01-25 09:35:00,121.172.48.189,DEV-0362-1,iOS 17.4,KR,1,0,0
L001399,U0252,2026-01-25 10:11:00,211.128.181.75,DEV-0252-0,Windows 11,KR,1,0,0
L001400,U0104,2026-01-25 10:32:00,211.80.179.35,DEV-0104-0,macOS 14,KR,1,0,0
L001401,U0177,2026-01-25 10:43:00,211.226.139.97,DEV-0177-0,Windows 11,KR,1,0,0
L001402,U0373,2026-01-25 11:02:00,121.56.200.100,DEV-0373-0,macOS 14,KR,1,0,0
L001403,U0351,2026-01-25 11:19:00,211.164.168.174,DEV-0351-0,Android 13,KR,1,0,0
L001404,U0351,2026-01-25 11:35:00,211.164.168.174,DEV-0351-0,Android 13,KR,1,0,0
L001405,U0141,2026-01-25 12:24:00,211.124.112.152,DEV-0141-0,iOS 16.6,KR,1,0,0
L001406,U0033,2026-01-25 12:36:00,211.106.41.104,DEV-0033-0,macOS 14,KR,1,0,0
L001407,U0383,2026-01-25 12:40:00,211.230.50.152,DEV-0383-0,iOS 16.6,KR,1,0,0
L001408,U0207,2026-01-25 13:59:00,211.92.54.234,DEV-0207-new,Android 14,KR,1,0,0
L001409,U0280,2026-01-25 14:22:00,211.229.148.6,DEV-0280-0,iOS 17.4,KR,1,0,0
L001410,U0086,2026-01-25 14:26:00,211.203.56.56,DEV-0086-0,macOS 14,KR,1,0,0
L001411,U0223,2026-01-25 14:33:00,211.8.17.243,DEV-0223-0,Windows 11,해외,1,0,0
L001412,U0212,2026-01-25 15:31:00,211.40.14.248,DEV-0212-0,Android 13,KR,1,0,0
L001413,U0232,2026-01-25 15:33:00,121.231.194.102,DEV-0232-0,iOS 17.4,KR,1,0,0
L001414,U0062,2026-01-25 15:55:00,211.103.127.45,DEV-0062-0,Windows 11,KR,1,0,0
L001415,U0399,2026-01-25 16:22:00,45.85.230.233,BOT-3608,Windows 11,해외,0,1,0
L001416,U0253,2026-01-25 16:38:00,211.128.169.30,DEV-0253-1,iOS 16.6,KR,1,0,0
L001417,U0050,2026-01-25 16:48:00,211.49.119.55,DEV-0050-0,Android 13,KR,1,0,0
L001418,U0165,2026-01-25 16:58:00,211.142.114.119,DEV-0165-0,Android 13,KR,1,0,0
L001419,U0115,2026-01-25 16:59:00,121.96.168.19,DEV-0115-0,Android 14,KR,1,0,0
L001420,U0314,2026-01-25 17:14:00,211.247.187.135,DEV-0314-new,Android 13,KR,1,0,0
L001421,U0268,2026-01-25 17:15:00,211.165.56.152,DEV-0268-new,iOS 17.4,KR,1,0,0
L001422,U0345,2026-01-25 17:22:00,211.114.93.251,DEV-0345-0,iOS 16.6,KR,1,0,0
L001423,U0101,2026-01-25 17:30:00,211.56.141.235,DEV-0101-0,iOS 16.6,KR,1,0,0
L001424,U0312,2026-01-25 17:38:00,211.118.93.113,DEV-0312-0,macOS 14,KR,1,0,0
L001425,U0335,2026-01-25 17:58:00,211.235.53.146,DEV-0335-0,Android 13,KR,1,0,0
L001426,U0142,2026-01-25 18:07:00,121.122.6.3,DEV-0142-0,Android 14,KR,1,0,0
L001427,U0143,2026-01-25 18:12:00,211.122.174.104,DEV-0143-new,iOS 17.4,KR,1,0,0
L001428,U0301,2026-01-25 18:19:00,211.175.255.163,DEV-0301-0,Windows 11,KR,1,0,0
L001429,U0358,2026-01-25 18:19:00,211.34.202.146,DEV-0358-new,Android 14,KR,1,0,0
L001430,U0292,2026-01-25 18:31:00,211.109.145.107,DEV-0292-0,Windows 11,KR,1,0,0
L001431,U0098,2026-01-25 19:24:00,121.30.133.147,DEV-0098-0,Android 13,해외,1,0,0
L001432,U0285,2026-01-25 19:26:00,45.85.230.233,BOT-3877,iOS 17.4,해외,0,1,0
L001433,U0384,2026-01-25 19:57:00,211.55.193.244,DEV-0384-0,macOS 14,KR,1,0,0
L001434,U0206,2026-01-25 20:05:00,211.111.110.173,DEV-0206-1,Windows 11,KR,1,0,0
L001435,U0299,2026-01-25 20:34:00,211.62.57.158,DEV-0299-0,Windows 11,KR,1,0,0
L001436,U0281,2026-01-25 20:42:00,211.202.54.160,DEV-0281-0,iOS 16.6,KR,1,0,0
L001437,U0102,2026-01-25 20:52:00,121.178.133.152,DEV-0102-0,macOS 14,KR,1,0,0
L001438,U0142,2026-01-25 21:15:00,211.84.199.241,DEV-0142-1,macOS 14,KR,0,0,0
L001439,U0036,2026-01-25 21:31:00,45.205.102.211,BOT-9345,Windows 11,해외,0,1,0
L001440,U0293,2026-01-25 21:31:00,211.161.6.20,DEV-0293-0,iOS 16.6,KR,1,0,0
L001441,U0109,2026-01-25 22:03:00,211.7.184.60,DEV-0109-0,iOS 17.4,KR,1,0,0
L001442,U0182,2026-01-25 22:19:00,211.85.220.169,DEV-0182-0,Windows 11,KR,0,0,0
L001443,U0122,2026-01-25 22:39:00,121.153.14.30,DEV-0122-0,Android 14,KR,1,0,0
L001444,U0009,2026-01-25 22:49:00,211.117.86.164,DEV-0009-new,Android 13,KR,1,0,0
L001445,U0018,2026-01-25 23:01:00,211.160.58.43,DEV-0018-0,macOS 14,KR,1,0,0
L001446,U0213,2026-01-25 23:30:00,211.26.175.56,DEV-0213-new,iOS 16.6,KR,1,0,0
L001447,U0052,2026-01-25 23:53:00,121.139.249.236,DEV-0052-0,iOS 17.4,KR,1,0,0
L001448,U0264,2026-01-25 23:54:00,211.202.60.191,DEV-0264-0,Android 14,KR,1,0,0
L001449,U0399,2026-01-26 00:19:00,45.85.230.233,BOT-4510,Android 13,해외,0,1,0
L001450,U0065,2026-01-26 02:57:00,211.220.232.30,DEV-0065-0,iOS 16.6,KR,1,0,0
L001451,U0013,2026-01-26 03:10:00,211.221.114.144,DEV-0013-new,iOS 17.4,KR,1,0,0
L001452,U0322,2026-01-26 06:01:00,121.161.211.13,DEV-0322-0,macOS 14,KR,1,0,0
L001453,U0056,2026-01-26 06:35:00,211.88.95.119,DEV-0056-0,Android 13,KR,1,0,0
L001454,U0339,2026-01-26 07:32:00,211.114.72.130,DEV-0339-new,Windows 11,KR,1,0,0
L001455,U0399,2026-01-26 07:49:00,211.135.194.69,DEV-0399-0,Android 14,KR,1,0,0
L001456,U0215,2026-01-26 08:07:00,211.226.49.15,DEV-0215-0,iOS 17.4,KR,1,0,0
L001457,U0143,2026-01-26 08:07:00,211.122.174.104,DEV-0143-0,macOS 14,KR,1,0,0
L001458,U0293,2026-01-26 08:16:00,211.161.6.20,DEV-0293-0,iOS 16.6,KR,1,0,0
L001459,U0194,2026-01-26 08:45:00,211.21.68.43,DEV-0194-0,Android 14,KR,1,0,0
